Gastronomy Inc.	nan	Salt Lake City, uT	l	l	l	w	nan	nan	w	l	nan	70	nan	nan
Genentech Inc.	nan	South San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	nan	nan
General Cable Corp.	nan	Highland Heights, KY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	469.0	nan
General Dynamics Corp.	nan	Falls Church, VA	l	l	l	w	nan	l	l	l	nan	85	69.0	nan
General Electric Co.	nan	Fairfield, CT	l	nan	l	w	nan	nan	l	l	nan	60	4.0	nan
General Mills Inc.	nan	Minneapolis, MN	l	l	l	l	l	l	l	l	nan	100	155.0	nan
General Motors Co.	nan	Detroit, MI	l	l	nan	l	l	l	l	l	nan	85	15.0	nan
Genuine Parts Co.	nan	Atlanta, GA	l	nan	nan	nan	nan	nan	nan	nan	nan	15	236.0	nan
Genworth Financial Inc.	nan	Richmond, VA	l	l	nan	nan	nan	nan	nan	nan	nan	30	257.0	nan
Genzyme Corp.	nan	Cambridge, MA	l	nan	nan	nan	nan	nan	nan	nan	nan	15	458.0	nan
Gibson, Dunn & Crutcher LLP	nan	Los Angeles, CA	l	l	l	l	l	l	l	l	nan	100	nan	14.0
Gilead Sciences Inc	nan	Foster City, CA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	324.0	nan
GlaxoSmithKline plc	nan	Philadelphia, PA	l	l	l	l	l	l	l	l	nan	100	nan	nan
Global Partners	nan	Waltham, MA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	368.0	nan
Goldman Sachs Group Inc., The	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	39.0	nan
Goodrich Corp.	nan	Charlotte, NC	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	334.0	nan
Goodwin Procter LLP	nan	Boston, MA	l	l	l	l	nan	l	l	l	nan	90	nan	38.0
Goodyear Tire & Rubber Co.	nan	Akron, OH	l	nan	nan	nan	nan	nan	nan	nan	nan	15	141.0	nan
Google Inc.	nan	Mountain View, CA	l	l	l	l	l	l	l	l	nan	100	102.0	nan
Gordon & Rees LLP	nan	San Francisco, CA	l	l	l	l	nan	l	l	l	nan	90	nan	154.0
Goulston & Storrs	nan	Boston, MA	l	l	l	l	nan	nan	l	l	nan	80	nan	179.0
Grant Thornton LLP	nan	Chicago, IL	l	nan	l	l	nan	nan	l	l	nan	65	nan	nan
Graybar Electric Company, Inc.	nan	St. Louis, MO	l	nan	nan	nan	nan	nan	nan	nan	nan	15	470.0	nan
Great Atlantic & Pacific Tea Co. In	., The	Montvale, NJ	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	247.0	nan
Greenberg Traurig LLP	nan	Miami, FL	l	l	l	w	nan	l	l	l	nan	85	nan	9.0
Group 1 Automotive	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	457.0	nan
Group Health Cooperative	nan	Seattle, WA	l	l	l	l	l	l	l	l	nan	100	nan	nan
Group Health Permanente	nan	Seattle, WA	l	l	l	l	l	nan	l	l	nan	90	nan	nan
Guardian Life Insurance Co. of Am	rica, The	New York, NY	l	nan	l	w	nan	nan	nan	nan	nan	35	237.0	nan
H&R Block Inc.	nan	Kansas City, MO	l	nan	l	w	nan	nan	nan	l	nan	50	493.0	nan
H.E. Butt Grocery Co.	nan	San Antonio, TX	l	nan	l	nan	nan	nan	l	nan	nan	40	nan	nan
H.J. Heinz Co.	nan	Pittsburgh, PA	l	l	l	l	nan	nan	w	w	nan	65	233.0	nan
Hain Celestial Group Inc.	nan	Melville, NY	l	nan	l	l	nan	nan	l	l	nan	65	nan	nan
Halliburton Co.	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	158.0	nan
Hallmark Cards Inc.	nan	Kansas City, MO	l	l	l	l	nan	l	l	l	nan	90	nan	nan
Hanesbrands Inc.	nan	Winston-Salem, NC	l	l	l	l	nan	nan	nan	w	nan	60	524.0	nan
Hanover Direct Inc.	nan	Weehawken, NJ	l	l	l	w	nan	nan	w	l	nan	70	nan	nan
Harley-Davidson Inc.	nan	Milwaukee, WI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	430.0	nan
Harris Corp.	nan	Melbourne, FL	l	l	nan	nan	nan	nan	nan	nan	nan	30	371.0	nan
Harris Interactive Inc.	nan	New York, NY	l	l	l	w	nan	nan	w	l	nan	70	nan	nan
Harry & David Holdings Inc.	nan	Medford, OR	l	l	l	w	nan	nan	w	l	nan	70	nan	nan
Hartford Financial Services Group	Inc., The	Hartford, CT	l	l	l	l	nan	l	l	l	nan	90	97.0	nan
Harvard Pilgrim Health Care Inc.	nan	Wellesley, MA	l	l	l	l	nan	l	w	l	nan	85	nan	nan
Hasbro Inc.	nan	Pawtucket, RI	l	nan	nan	nan	nan	nan	l	nan	nan	25	511.0	nan
Haynes and Boone LLP	nan	Dallas, TX	l	l	l	w	nan	l	l	l	nan	85	nan	87.0
HCA - Hospital Corporation of Am	rica	Nashville, TN	l	nan	nan	nan	nan	nan	nan	nan	nan	15	77.0	nan
Health Care Service Corp.	nan	Chicago, IL	l	l	l	w	nan	l	l	l	nan	85	nan	nan
Health Management Associates In	.	Naples, FL	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	443.0	nan
Health Net Inc.	nan	Woodland Hills, CA	l	l	l	w	nan	l	w	l	nan	80	146.0	nan
Henry Schein	nan	Melville, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	339.0	nan
Herman Miller Inc.	nan	Zeeland, MI	l	l	l	l	l	l	l	l	nan	100	965.0	nan
Herrick Feinstein LLP	nan	New York, NY	l	l	l	w	nan	l	l	w	nan	75	nan	174.0
Hershey Co., The	nan	Hershey, PA	l	l	l	w	nan	l	l	l	nan	85	395.0	nan
Hertz Global Holdings Inc.	nan	Park Ridge, NJ	l	l	l	w	nan	nan	nan	l	nan	65	318.0	nan
Hess Corp.	nan	New York, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	79.0	nan
Hewlett-Packard Co.	nan	Palo Alto, CA	l	l	l	l	l	l	l	l	nan	100	10.0	nan
Hilton Hotels Corp.	nan	Beverly Hills, CA	l	l	nan	w	nan	nan	l	l	nan	60	nan	nan
Hinshaw & Culbertson LLP	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	nan	138.0
Hogan Lovells uS LLP	nan	Washington, DC	l	l	l	l	l	l	l	l	nan	100	nan	23.0
Holland & Hart LLP	nan	Denver, CO	l	l	l	w	nan	nan	l	l	nan	75	nan	134.0
Holland & Knight LLP	nan	Tampa, FL	l	l	l	l	nan	l	l	l	nan	90	nan	51.0
Holly Corp.	nan	Dallas, TX	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	431.0	nan
Holme Roberts & Owen LLP	nan	Denver, CO	l	nan	l	w	nan	nan	l	nan	nan	45	nan	188.0
Home Depot Inc., The	nan	Atlanta, GA	l	l	l	l	nan	nan	l	l	nan	80	29.0	nan
Honeywell International Inc.	nan	Morris Township, NJ	l	l	l	w	nan	l	l	l	nan	85	74.0	nan
Hormel Foods Corp.	nan	Austin, MN	l	l	nan	w	nan	l	l	w	nan	60	340.0	nan
Hospira Inc.	nan	Lake Forest, IL	l	l	l	w	nan	nan	l	l	nan	75	527.0	nan
Host Hotels & Resorts Inc.	nan	Bethesda, MD	l	nan	l	nan	nan	nan	nan	nan	nan	30	492.0	nan
Houghton Mifflin Harcourt Publishi	g Co.	Boston, MA	l	nan	nan	w	nan	nan	nan	w	nan	25	nan	nan
Howard & Howard Attorneys PLL	nan	Kalamazoo, MI	l	nan	nan	w	nan	nan	w	nan	nan	25	nan	nan
Howrey LLP	nan	Washington, DC	l	l	l	w	nan	l	l	l	nan	85	nan	58.0
HSBC - North America	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	nan	nan
Humana Inc.	nan	Louisville, KY	l	l	l	l	nan	l	l	l	nan	90	73.0	nan
Huntington Bancshares Inc.	nan	Columbus, OH	l	nan	l	w	nan	nan	l	l	nan	60	597.0	nan
Hunton & Williams LLP	nan	Washington, DC	l	l	l	l	nan	l	l	l	nan	90	nan	41.0
Huntsman Corp.	nan	Salt Lake City, uT	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	293.0	nan
Husch Blackwell LLP	nan	Kansas City, MO	l	l	l	l	nan	l	l	l	nan	90	nan	92.0
Hyatt Hotels Corp.	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	581.0	nan
Icahn Enterprises LP	nan	New York, NY	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	290.0	nan
Illinois Tool Works Inc.	nan	Glenview, IL	l	l	l	w	nan	nan	w	w	nan	60	169.0	nan
Imation Corp.	nan	Oakdale, MN	l	l	l	w	nan	nan	w	l	nan	70	923.0	nan
ING North America Insurance Cor	.	Atlanta, GA	l	l	l	l	l	l	l	l	nan	100	nan	nan
Ingram Micro	nan	Santa Ana, CA	l	l	nan	l	nan	nan	w	l	nan	60	80.0	nan
Integrys Energy Group Inc.	nan	Chicago, IL	l	l	nan	nan	nan	nan	nan	nan	nan	30	302.0	nan
Intel Corp.	nan	Santa Clara, CA	l	l	l	w	l	l	l	l	nan	95	62.0	nan
InterContinental Hotels Group Am	ricas	Atlanta, GA	l	nan	l	l	nan	nan	l	l	nan	65	nan	nan
International Assets Holding Corp.	nan	Altamonte Springs, FL	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	49.0	nan
International Business Machines	orp. (IBM)	Armonk, NY	l	l	l	l	l	l	l	l	nan	100	20.0	nan
International Paper Co.	nan	Memphis, TN	l	nan	l	w	nan	nan	l	nan	nan	45	104.0	nan
Interpublic Group of Companies I	c.	New York, NY	l	l	l	w	nan	l	l	l	nan	85	358.0	nan
Intuit Inc.	nan	Mountain View, CA	l	l	l	l	l	l	l	l	nan	100	610.0	nan
ITT Corp.	nan	White Plains, NY	l	l	l	w	nan	nan	l	l	nan	75	214.0	nan
J.C. Penney Co. Inc.	nan	Plano, TX	l	l	l	w	nan	l	l	l	nan	85	133.0	nan
Jabil Circuit Inc.	nan	St. Petersburg, FL	l	nan	nan	nan	nan	nan	nan	nan	nan	15	199.0	nan
Jacobs Engineering Group Inc.	nan	Pasadena, CA	l	l	l	w	nan	nan	nan	nan	nan	50	203.0	nan
Jarden Corp.	nan	Rye, NY	l	l	nan	nan	nan	nan	nan	nan	nan	30	406.0	nan
Jenner & Block LLP	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	nan	75.0
JetBlue Airways Corp.	nan	Forest Hills, NY	l	l	l	l	nan	l	l	l	nan	90	592.0	nan
John Hancock Financial Services I	c.	Boston, MA	l	l	l	l	nan	nan	l	l	nan	80	nan	nan
Johnson & Johnson	nan	New Brunswick, NJ	l	l	l	l	l	l	l	l	nan	100	33.0	nan
Johnson Controls Inc.	nan	Milwaukee, WI	l	l	nan	nan	nan	nan	nan	nan	nan	30	83.0	nan
Jones Apparel Group Inc.	nan	New York, NY	l	l	l	w	nan	nan	w	l	nan	70	583.0	nan
JPMorgan Chase & Co.	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	9.0	nan
K&L Gates LLP	nan	Pittsburgh, PA	l	l	l	l	l	l	l	l	nan	100	nan	12.0
Kaiser Permanente	nan	Oakland, CA	l	l	l	l	nan	l	l	l	nan	90	nan	nan
Katten Muchin Rosenman LLP	nan	Chicago, IL	l	l	l	w	nan	l	l	l	nan	85	nan	66.0
Kaye Scholer LLP	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	nan	64.0
KB Home	nan	Los Angeles, CA	l	l	l	w	nan	nan	nan	nan	nan	50	892.0	nan
KBR Inc.	nan	Houston, TX	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	193.0	nan
Keane Inc.	nan	Boston, MA	l	nan	nan	nan	nan	nan	l	nan	nan	25	nan	nan
Kelley Drye & Warren LLP	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	nan	127.0
Kellogg Co.	nan	Battle Creek, MI	l	l	l	l	l	l	l	l	nan	100	184.0	nan
Kelly Services Inc.	nan	Troy, MI	l	l	nan	nan	nan	nan	nan	nan	nan	30	479.0	nan
Kenneth Cole Productions Inc.	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	nan	nan
KeyCorp	nan	Cleveland, OH	l	l	l	l	nan	l	l	l	nan	90	356.0	nan
Kilpatrick Townsend & Stockton L	P	Atlanta, GA	l	l	l	l	nan	l	l	l	nan	90	nan	113.0
Kimberly-Clark Corp.	nan	Irving, TX	l	l	l	l	nan	l	l	l	nan	90	126.0	nan
Kimpton Hotel & Restaurant Grou	Inc.	San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	nan	nan
Kinder Morgan Inc.	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	315.0	nan
Kindred Health care	nan	Louisville, KY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	477.0	nan
King & Spalding LLP	nan	Atlanta, GA	l	l	l	l	nan	l	l	l	nan	90	nan	34.0
Kirkland & Ellis LLP	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	nan	5.0
KLA-Tencor Corp.	nan	Milpitas, CA	l	nan	l	nan	nan	nan	w	nan	nan	35	nan	nan
Kohl's Corp.	nan	Menomonee Falls, WI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	135.0	nan
KPMG LLP	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	nan	nan
Kraft Foods Inc.	nan	Northfield, IL	l	l	l	l	l	l	l	l	nan	100	53.0	nan
Kramer Levin Naftalis & Frankel LL	nan	New York, NY	l	l	l	w	nan	l	l	l	nan	85	nan	90.0
Kroger Co., The	nan	Cincinnati, OH	l	l	l	w	nan	l	l	l	nan	85	23.0	nan
Kutak Rock LLP	nan	Omaha, NE	l	l	l	l	nan	l	l	l	nan	90	nan	156.0
L.L. Bean Inc.	nan	Freeport, ME	l	l	l	w	nan	l	w	nan	nan	65	nan	nan
L-3 Communications Holdings	nan	New York, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	148.0	nan
Laboratory Corporation of Americ	Holdings	Burlington, NC	l	nan	nan	nan	nan	nan	nan	nan	nan	15	442.0	nan
Laclede Group Inc., The	nan	St. Louis, MO	l	l	nan	w	nan	nan	w	w	nan	45	865.0	nan
Land O'Lakes Inc.	nan	Arden Hills, MN	l	l	l	l	nan	l	l	l	nan	90	226.0	nan
Las Vegas Sands Corp.	nan	Las Vegas, NV	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	456.0	nan
Latham & Watkins LLP	nan	New York, NY	l	l	l	w	nan	l	l	l	nan	85	nan	3.0
Lear Corp.	nan	Southfield, MI	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	242.0	nan
Levi Strauss & Co.	nan	San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	503.0	nan
LexisNexis Group	nan	Miamisburg, OH	l	l	l	l	nan	l	l	l	nan	90	nan	nan
Lexmark International Inc.	nan	Lexington, KY	l	l	l	l	nan	l	l	l	nan	90	526.0	nan
Liberty Global Inc.	nan	Englewood, CO	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	210.0	nan
Liberty Interactive Corp.	nan	Englewood, CO	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	227.0	nan
Liberty Mutual Group	nan	Boston, MA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	71.0	nan
Limited Brands Inc.	nan	Columbus, OH	l	l	l	l	l	l	l	l	nan	100	269.0	nan
Lincoln National Corp.	nan	Radnor, PA	l	l	l	w	nan	nan	l	nan	nan	60	256.0	nan
Lindquist & Vennum PLLP	nan	Minneapolis, MN	l	nan	l	w	nan	nan	l	l	nan	60	nan	nan
Littler Mendelson PC	nan	San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	nan	74.0
Live Nation Inc.	nan	Beverly Hills, CA	l	l	l	l	nan	nan	nan	l	nan	70	490.0	nan
Liz Claiborne Inc.	nan	New York, NY	l	l	l	w	nan	l	l	l	nan	85	645.0	nan
Locke Lord Bissell & Liddell LLP	nan	Chicago, IL	l	nan	l	w	nan	nan	l	nan	nan	45	nan	69.0
Lockheed Martin Corp.	nan	Bethesda, MD	l	l	l	l	l	l	l	l	nan	100	44.0	nan
Loews Corp.	nan	New York, NY	l	nan	l	w	nan	nan	nan	nan	nan	35	165.0	nan
Lowe's Companies Inc.	nan	Mooresville, NC	l	nan	nan	nan	nan	nan	nan	nan	nan	15	42.0	nan
Lubrizol Corporation	nan	Wickliffe, OH	l	nan	nan	nan	nan	nan	nan	nan	nan	15	453.0	nan
Luce Forward Hamilton & Scripps	LP	San Diego, CA	l	l	nan	w	nan	l	l	l	nan	70	nan	193.0
Macy's Inc.	nan	Cincinnati, OH	l	l	l	l	nan	l	l	l	nan	90	103.0	nan
Manatt, Phelps & Phillips LLP	nan	Los Angeles, CA	l	l	l	l	nan	l	l	l	nan	90	nan	109.0
ManpowerGroup	nan	Milwaukee, WI	l	nan	nan	l	nan	nan	l	l	nan	50	143.0	nan
Marathon Oil Corp.	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	41.0	nan
Marriott International Inc.	nan	Bethesda, MD	l	l	l	l	nan	l	l	l	nan	90	213.0	nan
Mars Inc.	nan	Mt. Olive, NJ	l	l	l	w	nan	nan	w	nan	nan	55	nan	nan
Marsh & McLennan Companies In	.	New York, NY	l	l	l	l	l	l	l	l	nan	100	221.0	nan
Masco Corp.	nan	Taylor, MI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	291.0	nan
Massachusetts Mutual Life Insuran	e Co.	Springfield, MA	l	l	l	l	nan	l	l	l	nan	90	93.0	nan
MasterCard Inc.	nan	Purchase, NY	l	l	l	l	nan	l	l	l	nan	90	411.0	nan
Mattel Inc.	nan	El Segundo, CA	l	l	l	w	nan	nan	l	l	nan	75	387.0	nan
Mayer Brown LLP	nan	Chicago, IL	l	l	l	l	nan	l	l	l	nan	90	nan	10.0
Mayo Clinic	nan	Rochester, MN	l	nan	l	w	nan	l	l	l	nan	70	nan	nan
McAfee Inc.	nan	Santa Clara, CA	l	nan	nan	w	nan	nan	w	nan	nan	25	857.0	nan
McCarter & English LLP	nan	Newark, NJ	l	l	l	l	nan	l	l	l	nan	90	nan	129.0
McDermott Will & Emery LLP	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	nan	27.0
McDonald's Corp.	nan	Oak Brook, IL	l	nan	l	l	nan	l	l	l	nan	75	108.0	nan
McGraw-Hill Companies Inc., The	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	363.0	nan
McGuireWoods LLP	nan	Richmond, VA	l	l	l	w	nan	l	l	l	nan	85	nan	55.0
McKenna, Long & Aldridge LLP	nan	Atlanta, GA	l	l	l	l	nan	nan	l	l	nan	80	nan	102.0
McKesson Corp.	nan	San Francisco, CA	l	nan	l	w	nan	nan	l	l	nan	60	14.0	nan
McKinsey & Co. Inc.	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	nan	nan
MDu Resources Group, Inc.	nan	Bismarck, ND	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	498.0	nan
MeadWestvaco Corp.	nan	Richmond, VA	l	nan	l	w	nan	nan	l	w	nan	50	357.0	nan
Medco Health Solutions	nan	Franklin Lakes, NJ	l	nan	nan	nan	nan	nan	nan	nan	nan	15	35.0	nan
Medtronic Inc.	nan	Minneapolis, MN	l	l	l	l	l	l	l	l	nan	100	160.0	nan
Meijer Inc.	nan	Grand Rapids, MI	l	nan	nan	w	nan	nan	nan	w	nan	25	nan	nan
Men's Wearhouse Inc., The	nan	Houston, TX	l	l	nan	nan	nan	nan	nan	nan	nan	30	861.0	nan
Merck & Co. Inc.	nan	Whitehouse Station, NJ	l	l	l	l	nan	l	l	l	nan	90	85.0	nan
MetLife Inc.	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	51.0	nan
MGM Resorts International	nan	Las Vegas, NV	l	l	l	l	nan	l	l	l	nan	90	360.0	nan
Micron Technology Inc.	nan	Boise, ID	l	nan	nan	nan	nan	nan	nan	nan	nan	15	432.0	nan
Microsoft Corp.	nan	Redmond, WA	l	l	l	l	l	l	l	l	nan	100	36.0	nan
Milbank, Tweed, Hadley & McCloy	LLP	New York, NY	l	l	l	l	nan	l	l	l	nan	90	nan	42.0
MillerCoors LLC	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	nan	nan
Mintz, Levin, Cohn, Ferris, Glovsky	& Popeo PC	Boston, MA	l	l	l	w	nan	l	l	l	nan	85	nan	97.0
Mirant Corp.	nan	Atlanta, GA	l	nan	l	nan	nan	nan	nan	nan	nan	30	760.0	nan
Mitchell Gold + Bob Williams	nan	Taylorsville, NC	l	l	l	l	l	l	l	l	nan	100	nan	nan
Mohawk Industries Inc.	nan	Calhoun, GA	nan	nan	l	w	nan	nan	nan	nan	nan	20	392.0	nan
Monsanto Co.	nan	St. Louis, MO	l	l	l	l	nan	nan	l	l	nan	80	197.0	nan
Moody's Corp.	nan	New York, NY	l	l	l	w	nan	nan	l	l	nan	75	900.0	nan
Moore & Van Allen PLLC	nan	Charlotte, NC	l	l	l	w	nan	nan	w	nan	nan	55	nan	150.0
Morgan Lewis & Bockius LLP	nan	Philadelphia, PA	l	l	l	l	l	l	l	l	nan	100	nan	11.0
Morgan Stanley	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	70.0	nan
Morningstar Inc.	nan	Chicago, IL	l	l	l	l	nan	l	l	l	nan	90	nan	nan
Morrison & Foerster LLP	nan	San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	nan	21.0
Mosaic Company	nan	Plymouth, MN	l	l	nan	nan	nan	nan	nan	nan	nan	30	231.0	nan
Motorola Solutions Inc.	nan	Schaumburg, IL	l	l	l	l	nan	l	l	l	nan	90	110.0	nan
Munger, Tolles & Olson LLP	nan	Los Angeles, CA	l	l	nan	w	nan	nan	l	l	nan	60	nan	132.0
Murphy Oil	nan	El Dorado, AR	l	nan	nan	nan	nan	nan	nan	nan	nan	15	125.0	nan
Mutual of Omaha Insurance	nan	Omaha, NE	l	nan	l	w	nan	nan	l	l	nan	60	408.0	nan
Mylan Laboratories Inc.	nan	Canonsburg, PA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	412.0	nan
Nash Finch	nan	Minneapolis, MN	l	nan	nan	nan	nan	nan	nan	nan	nan	15	400.0	nan
National Grid uSA	nan	Brooklyn, NY	l	l	l	l	nan	l	l	l	nan	90	nan	nan
National Oilwell Varco, Inc.	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	182.0	nan
Nationwide	nan	Columbus, OH	l	l	l	l	l	l	l	l	nan	100	118.0	nan
Navigant Consulting Inc.	nan	Chicago , IL	l	l	l	l	l	l	l	l	nan	100	nan	nan
Navistar International Corp.	nan	Warrenville, IL	nan	nan	nan	nan	nan	nan	l	nan	nan	10	202.0	nan
NCR Corp.	nan	Duluth, GA	l	l	l	l	nan	nan	l	l	nan	80	451.0	nan
Nelson Mullins Riley & Scarborou	h LLP	Columbia, SC	l	nan	l	w	nan	nan	l	l	nan	60	nan	135.0
Nestl� Purina PetCare Co.	nan	St. Louis, MO	l	nan	nan	w	nan	nan	l	l	nan	45	nan	nan
NetApp Inc.	nan	Sunnyvale, CA	l	l	l	l	nan	l	l	l	nan	90	574.0	nan
New York Life Insurance Co.	nan	New York, NY	l	l	l	w	nan	l	l	l	nan	85	64.0	nan
New York Times Co.	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	733.0	nan
Newell Rubbermaid Inc.	nan	Atlanta, GA	l	l	l	l	nan	l	l	l	nan	90	373.0	nan
Newmont Mining Corporation	nan	Greenwood Village, CO	l	nan	nan	nan	nan	nan	nan	nan	nan	15	295.0	nan
News Corp.	nan	New York, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	76.0	nan
NextEra Energy Inc.	nan	Juno Beach, FL	l	nan	nan	nan	nan	nan	nan	nan	nan	15	147.0	nan
Nielsen Co., The	nan	New York City, NY	l	l	l	l	nan	l	l	l	nan	90	nan	nan
NII Holdings	nan	Reston, VA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	468.0	nan
Nike Inc.	nan	Beaverton, OR	l	l	l	l	l	l	l	l	nan	100	124.0	nan
NiSource Inc.	nan	Merrillville, IN	l	nan	nan	nan	nan	nan	nan	nan	nan	15	336.0	nan
Nissan North America Inc.	nan	Franklin, TN	l	nan	l	nan	nan	nan	nan	nan	nan	30	nan	nan
Nixon Peabody LLP	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	nan	60.0
Nokia Corp.	nan	Irving, TX	l	l	l	l	nan	nan	l	w	nan	70	nan	nan
Nordstrom Inc.	nan	Seattle, WA	l	l	l	l	l	l	l	l	nan	100	270.0	nan
Norfolk Southern Corp.	nan	Norfolk, VA	l	nan	l	l	nan	nan	w	w	nan	50	287.0	nan
Nortel Networks Corp.	nan	Richardson, TX	l	nan	l	w	nan	nan	l	l	nan	60	nan	nan
Northeast utilities	nan	Berlin, CT	l	nan	nan	w	nan	nan	l	nan	nan	30	385.0	nan
Northern Trust Corp.	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	497.0	nan
Northrop Grumman Corp.	nan	Falls Church, VA	l	l	l	w	nan	nan	l	l	nan	75	61.0	nan
Northwestern Mutual Life Insuranc	nan	Milwaukee, WI	l	nan	nan	l	nan	nan	l	l	nan	50	115.0	nan
Novartis Pharmaceuticals Corp.	nan	East Hanover, NJ	l	l	l	w	nan	nan	l	l	nan	75	nan	nan
NRG Energy Inc.	nan	Princeton, NJ	l	nan	nan	nan	nan	nan	nan	nan	nan	15	263.0	nan
Nucor Corp.	nan	Charlotte, NC	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	206.0	nan
NV Energy Inc.	nan	Las Vegas, NV	l	l	nan	w	nan	l	l	l	nan	70	556.0	nan
NYSE Euronext Inc.	nan	New York, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	444.0	nan
Occidental Petroleum	nan	Los Angeles, CA	l	l	nan	nan	nan	nan	nan	nan	nan	30	150.0	nan
Office Depot Inc.	nan	Boca Raton, FL	l	l	l	l	l	l	l	l	nan	100	192.0	nan
OfficeMax Inc.	nan	Naperville, IL	l	l	l	w	nan	l	l	l	nan	85	313.0	nan
O'Melveny & Myers LLP	nan	Washington, DC	l	l	l	l	nan	l	l	l	nan	90	nan	28.0
Omnicare	nan	Covington, KY	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	347.0	nan
Omnicom Group	nan	New York, NY	l	l	nan	l	nan	nan	l	l	nan	65	198.0	nan
ONEOK Inc	nan	Tulsa, OK	l	nan	nan	nan	nan	nan	nan	nan	nan	15	209.0	nan
Oracle Corp.	nan	Redwood City, CA	l	l	l	l	l	l	l	l	nan	100	105.0	nan
Orbitz Worldwide Inc.	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	nan	nan
O'Reilly Automotive Inc	nan	Springfield, MO	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	429.0	nan
Orrick, Herrington & Sutcliffe LLP	nan	San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	nan	25.0
Oshkosh Corp.	nan	Oshkosh, WI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	386.0	nan
Owens & Minor Inc.	nan	Mechanicsville, VA	l	nan	nan	w	nan	nan	nan	w	nan	25	283.0	nan
Owens Corning	nan	Toledo, OH	l	l	l	l	l	l	l	l	nan	100	432.0	nan
Owens-Illinois Inc.	nan	Perrysburg, OH	l	nan	nan	nan	nan	nan	nan	nan	nan	15	322.0	nan
Paccar Inc.	nan	Bellevue, WA	l	nan	nan	nan	nan	nan	nan	nan	nan	15	282.0	nan
